,noop,aioli,mlf,sjf,to,toagg,twins,idxmax
35,1844.5454545454545,19958.090909090908,18769.909090909092,23028.545454545456,22211.090909090908,17055.454545454544,21942.363636363636,sjf
36,1824.2727272727273,19794.454545454544,19101.81818181818,22580.636363636364,22775.090909090908,16671.545454545456,21665.18181818182,to
37,1868.1818181818182,20485.545454545456,19000.636363636364,22646.545454545456,21903.363636363636,16666.0,22092.81818181818,sjf
38,1917.3636363636363,20200.909090909092,19219.545454545456,23009.909090909092,22055.18181818182,16566.18181818182,22486.727272727272,sjf
39,1908.1818181818182,20106.727272727272,19598.272727272728,23063.545454545456,22507.0,16919.909090909092,23393.636363636364,twins
40,1878.909090909091,19633.81818181818,17429.909090909092,21923.454545454544,22087.909090909092,17622.727272727272,22950.909090909092,twins
41,1860.090909090909,19380.272727272728,17526.0,22801.545454545456,22166.454545454544,17355.727272727272,22490.727272727272,sjf
42,1831.4545454545455,19664.909090909092,17475.636363636364,22536.81818181818,22211.545454545456,17354.545454545456,22150.272727272728,sjf
43,1905.909090909091,19418.18181818182,18244.545454545456,22700.81818181818,22412.909090909092,17486.454545454544,22688.81818181818,sjf
44,1904.4545454545455,19384.909090909092,19293.454545454544,23105.18181818182,23145.727272727272,17403.727272727272,23219.545454545456,twins
45,1873.7272727272727,19465.636363636364,17911.454545454544,23000.0,22341.545454545456,18110.272727272728,21885.454545454544,sjf
46,1856.2727272727273,19249.363636363636,17895.636363636364,22158.545454545456,22520.0,18031.272727272728,21821.81818181818,to
47,1857.5454545454545,19363.090909090908,17916.909090909092,22819.545454545456,22297.909090909092,17793.727272727272,22014.18181818182,sjf
48,1882.7272727272727,19599.636363636364,17972.81818181818,22862.727272727272,22108.909090909092,18344.454545454544,22729.909090909092,sjf
49,1952.0,19861.18181818182,19143.454545454544,23123.909090909092,23005.909090909092,18504.909090909092,22676.727272727272,sjf
50,1879.5454545454545,21573.272727272728,19093.636363636364,22653.363636363636,21815.727272727272,17259.0,22004.18181818182,sjf
51,1858.2727272727273,21112.18181818182,18540.454545454544,22394.090909090908,21960.454545454544,17259.090909090908,22234.545454545456,sjf
52,1811.3636363636363,21295.545454545456,18317.090909090908,22145.636363636364,21657.272727272728,17350.272727272728,22354.363636363636,twins
53,1907.090909090909,20768.636363636364,18717.636363636364,23249.727272727272,22676.909090909092,17383.090909090908,22532.909090909092,sjf
54,1882.8181818181818,20597.81818181818,17404.454545454544,23220.0,23236.272727272728,17192.363636363636,23014.636363636364,to
55,1834.6363636363637,20590.727272727272,18906.81818181818,22795.81818181818,22229.363636363636,17346.363636363636,21817.363636363636,sjf
56,1867.2727272727273,20729.18181818182,18766.090909090908,22518.81818181818,22104.636363636364,17234.272727272728,22161.363636363636,sjf
57,1870.090909090909,20803.81818181818,18741.545454545456,23198.0,22227.272727272728,17347.363636363636,22174.0,sjf
58,1912.3636363636363,20650.0,18606.090909090908,23063.909090909092,22969.727272727272,17654.636363636364,22638.090909090908,sjf
59,1965.6363636363637,20831.727272727272,17944.636363636364,23594.0,23499.18181818182,17240.727272727272,22635.18181818182,sjf
60,1918.909090909091,20223.0,18291.545454545456,23193.909090909092,22916.454545454544,17418.727272727272,22154.090909090908,sjf
61,1873.3636363636363,20556.0,17830.909090909092,23072.81818181818,21903.272727272728,17701.727272727272,22522.909090909092,sjf
62,1932.6363636363637,20818.363636363636,18162.636363636364,23049.272727272728,21887.909090909092,17394.545454545456,22197.18181818182,sjf
63,1868.8181818181818,20884.909090909092,18035.727272727272,22618.545454545456,21899.454545454544,17414.0,22459.454545454544,sjf
64,1887.2727272727273,20455.363636363636,18245.909090909092,23357.090909090908,23107.0,17698.636363636364,22966.81818181818,sjf
65,1919.909090909091,20257.090909090908,18187.81818181818,22682.909090909092,22072.272727272728,17915.727272727272,22240.454545454544,sjf
66,1830.6363636363637,19579.727272727272,17904.0,22889.454545454544,22230.81818181818,17578.81818181818,22258.727272727272,sjf
67,1886.0,19738.545454545456,18246.454545454544,22932.454545454544,22112.727272727272,17534.0,22006.81818181818,sjf
68,1843.2727272727273,19638.272727272728,18153.727272727272,22680.363636363636,22429.0,17715.81818181818,22599.636363636364,sjf
69,1878.5454545454545,20134.545454545456,19258.090909090908,22969.18181818182,23272.81818181818,18108.727272727272,23167.909090909092,to
70,1868.090909090909,19707.363636363636,17885.636363636364,22705.636363636364,22315.727272727272,18431.0,22432.363636363636,sjf
71,1870.0,19766.909090909092,18239.454545454544,22871.363636363636,22745.272727272728,19370.272727272728,22099.272727272728,sjf
72,1930.4545454545455,19707.545454545456,18774.18181818182,23062.0,22307.636363636364,19007.909090909092,21987.909090909092,sjf
73,1907.0,19442.909090909092,18519.18181818182,23330.363636363636,22587.18181818182,18912.727272727272,21966.727272727272,sjf
74,1920.1818181818182,19955.545454545456,19723.272727272728,23319.545454545456,23364.727272727272,18572.636363636364,22728.363636363636,to
75,1878.2727272727273,21346.727272727272,19101.545454545456,22386.636363636364,22369.363636363636,18185.090909090908,21944.909090909092,sjf
76,1888.909090909091,21084.18181818182,19177.363636363636,22659.727272727272,22735.727272727272,17905.636363636364,21638.727272727272,to
77,1858.5454545454545,20949.272727272728,18988.0,22860.636363636364,22105.272727272728,18125.727272727272,21855.0,sjf
78,1873.6363636363637,20960.81818181818,18736.454545454544,22961.545454545456,22499.454545454544,18100.636363636364,22375.272727272728,sjf
79,1926.4545454545455,20281.727272727272,18730.545454545456,23264.545454545456,23296.636363636364,17945.272727272728,23305.363636363636,twins
80,1888.909090909091,20825.0,18082.363636363636,22935.636363636364,21970.727272727272,18145.909090909092,22091.545454545456,sjf
81,1895.909090909091,20825.0,18312.18181818182,22625.18181818182,22336.0,17966.454545454544,22459.81818181818,sjf
82,1840.4545454545455,20483.090909090908,19012.363636363636,22691.18181818182,22212.0,17946.909090909092,22055.18181818182,sjf
83,1928.8181818181818,20814.636363636364,18557.454545454544,23031.363636363636,22336.636363636364,17734.0,22459.909090909092,sjf
84,1911.090909090909,19365.727272727272,18187.636363636364,23251.636363636364,23042.727272727272,18309.0,22969.909090909092,sjf
85,1869.7272727272727,20164.81818181818,17283.727272727272,22367.454545454544,22153.727272727272,18193.272727272728,21600.18181818182,sjf
86,1853.3636363636363,20312.636363636364,18158.18181818182,23033.090909090908,22252.272727272728,18066.545454545456,22180.727272727272,sjf
87,1904.4545454545455,20696.727272727272,18500.545454545456,22667.727272727272,22252.363636363636,17826.727272727272,22563.272727272728,sjf
88,1929.4545454545455,20691.545454545456,18157.81818181818,22609.636363636364,22732.272727272728,18346.454545454544,22439.363636363636,to
89,1926.7272727272727,18852.545454545456,18057.363636363636,23374.545454545456,23352.81818181818,18309.363636363636,22924.18181818182,sjf
90,1869.1818181818182,19677.272727272728,18047.18181818182,22899.909090909092,22267.636363636364,18184.18181818182,21329.636363636364,sjf
91,1871.7272727272727,19884.545454545456,18300.18181818182,22496.363636363636,22049.272727272728,18318.545454545456,22100.090909090908,sjf
92,1840.090909090909,20317.18181818182,18033.81818181818,22850.545454545456,22002.545454545456,18031.454545454544,22404.272727272728,sjf
93,1929.909090909091,20349.636363636364,17911.18181818182,22832.909090909092,22770.0,18011.0,22961.272727272728,twins
94,1903.2727272727273,19567.727272727272,18181.545454545456,23516.636363636364,22887.0,18280.636363636364,23217.545454545456,sjf
95,1903.1818181818182,20025.636363636364,18741.636363636364,22998.18181818182,22133.727272727272,19678.454545454544,21839.909090909092,sjf
96,1826.7272727272727,20232.81818181818,18738.090909090908,22767.272727272728,21433.0,18804.18181818182,21797.545454545456,sjf
97,1820.4545454545455,19413.454545454544,18506.909090909092,22314.727272727272,21457.090909090908,18943.090909090908,22172.545454545456,sjf
98,1885.8181818181818,20024.909090909092,18789.0,22800.090909090908,22332.090909090908,18899.727272727272,22422.81818181818,sjf
99,1943.909090909091,20608.545454545456,19531.909090909092,23403.18181818182,23045.0,19346.545454545456,23319.363636363636,sjf
100,1919.2727272727273,21285.0,19472.272727272728,23080.18181818182,22400.909090909092,18393.909090909092,22330.545454545456,sjf
101,1872.4545454545455,21044.636363636364,19454.727272727272,23000.81818181818,22629.363636363636,18845.363636363636,22155.636363636364,sjf
102,1876.7272727272727,21266.0,19727.636363636364,23256.363636363636,22389.545454545456,18889.909090909092,22088.81818181818,sjf
103,1876.3636363636363,21396.18181818182,19752.18181818182,23193.0,22859.636363636364,18425.090909090908,22757.545454545456,sjf
104,1879.090909090909,20084.272727272728,20027.363636363636,23240.636363636364,23127.636363636364,18915.81818181818,23034.727272727272,sjf
105,1842.090909090909,21169.090909090908,19734.090909090908,22800.090909090908,22268.727272727272,18618.363636363636,21914.81818181818,sjf
106,1875.2727272727273,20708.909090909092,19289.454545454544,22919.090909090908,22031.727272727272,18391.81818181818,22340.272727272728,sjf
107,1874.5454545454545,20814.454545454544,19508.18181818182,22770.272727272728,22010.81818181818,18662.909090909092,22074.909090909092,sjf
108,1924.7272727272727,21349.909090909092,19383.909090909092,22918.454545454544,22524.090909090908,18277.81818181818,22363.272727272728,sjf
109,1918.2727272727273,20750.909090909092,19656.81818181818,23097.363636363636,23329.363636363636,18645.18181818182,23035.0,to
110,1831.7272727272727,20643.363636363636,18832.81818181818,22615.545454545456,22786.090909090908,18449.090909090908,22292.0,to
111,1895.4545454545455,20645.454545454544,18167.454545454544,21881.272727272728,22341.0,18215.363636363636,22236.909090909092,to
112,1859.4545454545455,20594.272727272728,18495.81818181818,23197.454545454544,22348.272727272728,18688.454545454544,21991.0,sjf
113,1821.1818181818182,20808.636363636364,19258.18181818182,23286.18181818182,22838.363636363636,18635.727272727272,22487.363636363636,sjf
114,1946.909090909091,19656.454545454544,19628.909090909092,23482.18181818182,23046.636363636364,18639.0,22888.090909090908,sjf
115,1869.909090909091,20475.0,18299.0,22946.090909090908,22433.909090909092,18945.0,22298.545454545456,sjf
116,1886.6363636363637,20761.363636363636,18511.909090909092,22572.0,21802.545454545456,18383.363636363636,21841.81818181818,sjf
117,1870.6363636363637,20242.272727272728,18355.909090909092,22359.090909090908,22200.363636363636,18039.81818181818,22135.0,sjf
118,1881.0,20719.727272727272,18561.18181818182,23507.727272727272,22512.909090909092,18130.454545454544,22661.090909090908,sjf
119,1931.6363636363637,20030.0,19120.363636363636,23587.81818181818,23237.272727272728,18423.363636363636,23031.545454545456,sjf
120,1874.3636363636363,19655.454545454544,18490.0,23240.18181818182,22323.727272727272,18688.545454545456,22251.18181818182,sjf
121,1875.5454545454545,19193.81818181818,18033.909090909092,22648.272727272728,21963.81818181818,18286.363636363636,22217.090909090908,sjf
122,1901.090909090909,19119.636363636364,18590.545454545456,21874.090909090908,21915.454545454544,18444.363636363636,22367.18181818182,twins
123,1865.1818181818182,20003.545454545456,18596.909090909092,22929.81818181818,22452.18181818182,18227.909090909092,22289.363636363636,sjf
124,1895.5454545454545,20228.545454545456,19151.81818181818,23130.727272727272,23242.18181818182,17945.363636363636,23401.545454545456,twins
125,1860.2727272727273,20784.0,20960.363636363636,23551.81818181818,23289.909090909092,13709.0,22905.454545454544,sjf
126,1788.2727272727273,20876.18181818182,21192.545454545456,23527.545454545456,23010.454545454544,13710.90909090909,22489.81818181818,sjf
127,1842.090909090909,20673.090909090908,20916.454545454544,23479.363636363636,23022.090909090908,13732.90909090909,22809.272727272728,sjf
128,1881.0,21129.272727272728,21256.81818181818,24289.454545454544,23177.727272727272,13626.636363636364,23191.363636363636,sjf
129,1877.1818181818182,21052.636363636364,22458.545454545456,24082.363636363636,23878.272727272728,12745.181818181818,23610.81818181818,sjf
130,1714.3636363636363,19965.909090909092,20622.090909090908,23409.090909090908,22918.81818181818,13873.272727272728,22868.909090909092,sjf
131,1835.2727272727273,20477.363636363636,20795.727272727272,23732.636363636364,23195.363636363636,13697.727272727272,23100.363636363636,sjf
132,1804.090909090909,20222.454545454544,20644.727272727272,23694.090909090908,22912.363636363636,13818.454545454546,23340.0,sjf
133,1816.090909090909,20252.18181818182,20468.909090909092,24106.545454545456,23728.545454545456,13556.09090909091,23418.909090909092,sjf
134,1884.4545454545455,19519.363636363636,22160.909090909092,24240.272727272728,24010.545454545456,13157.454545454546,23721.272727272728,sjf
135,1806.909090909091,19933.545454545456,19270.18181818182,23609.0,22841.454545454544,14103.636363636364,22823.909090909092,sjf
136,1788.5454545454545,20086.636363636364,19477.272727272728,23692.18181818182,23002.0,13789.545454545454,22596.363636363636,sjf
137,1761.6363636363637,20232.363636363636,19061.727272727272,23513.545454545456,23172.363636363636,13910.636363636364,22737.909090909092,sjf
138,1844.5454545454545,20011.909090909092,19120.636363636364,23852.81818181818,23166.81818181818,13827.636363636364,23029.090909090908,sjf
139,1850.8181818181818,18884.0,21406.0,23870.636363636364,23978.545454545456,13473.636363636364,23535.454545454544,to
140,1838.3636363636363,19488.363636363636,17984.18181818182,23634.090909090908,23174.272727272728,15083.636363636364,22776.454545454544,sjf
141,1792.090909090909,19591.090909090908,18176.090909090908,23730.272727272728,22628.454545454544,15076.09090909091,22702.727272727272,sjf
142,1796.6363636363637,19774.18181818182,18402.272727272728,23828.0,22911.636363636364,14702.0,23303.363636363636,sjf
143,1865.4545454545455,19750.0,18236.363636363636,24102.090909090908,23684.81818181818,14793.818181818182,23328.18181818182,sjf
144,1881.0,19126.090909090908,19681.363636363636,23874.727272727272,23942.272727272728,14627.0,23636.090909090908,to
145,1833.090909090909,20699.0,19127.090909090908,23731.363636363636,23239.0,17383.272727272728,23313.090909090908,sjf
146,1781.6363636363637,20949.272727272728,18862.545454545456,23774.090909090908,22937.81818181818,17481.272727272728,23141.727272727272,sjf
147,1736.3636363636363,20694.454545454544,18869.363636363636,24081.909090909092,22827.636363636364,17344.545454545456,23078.454545454544,sjf
148,1803.4545454545455,20812.0,19114.909090909092,23910.727272727272,23298.727272727272,17165.81818181818,23202.18181818182,sjf
149,1913.3636363636363,20653.81818181818,19210.454545454544,24259.454545454544,23944.454545454544,16791.545454545456,23709.454545454544,sjf
150,1838.909090909091,20901.636363636364,20134.909090909092,23678.363636363636,22973.909090909092,14718.545454545454,22776.909090909092,sjf
151,1805.8181818181818,20773.454545454544,20293.272727272728,23653.0,23179.545454545456,14554.09090909091,23204.363636363636,sjf
152,1846.2727272727273,20870.727272727272,19893.909090909092,23516.727272727272,23329.909090909092,14526.181818181818,23092.18181818182,sjf
153,1854.8181818181818,20750.090909090908,20587.81818181818,23602.545454545456,23161.454545454544,13883.272727272728,23182.636363636364,sjf
154,1863.0,19606.0,21576.363636363636,24129.454545454544,24161.0,13827.0,23843.636363636364,to
155,1795.4545454545455,20729.18181818182,19628.81818181818,23896.090909090908,23663.090909090908,14335.0,22902.727272727272,sjf
156,1752.909090909091,20740.454545454544,19261.545454545456,24063.272727272728,23235.545454545456,14334.727272727272,22739.0,sjf
157,1840.090909090909,20377.090909090908,19528.81818181818,23561.81818181818,22716.636363636364,14288.454545454546,22737.18181818182,sjf
158,1856.1818181818182,20433.454545454544,19613.545454545456,23595.090909090908,23289.272727272728,14296.636363636364,22836.636363636364,sjf
159,1840.6363636363637,18619.545454545456,21093.090909090908,23740.454545454544,23839.363636363636,13868.636363636364,23464.909090909092,to
160,1841.3636363636363,20258.18181818182,18960.363636363636,23636.727272727272,22788.727272727272,14575.363636363636,22242.454545454544,sjf
161,1812.090909090909,20357.81818181818,19010.454545454544,23818.636363636364,23229.454545454544,14747.545454545454,23005.454545454544,sjf
162,1780.5454545454545,20190.636363636364,19153.363636363636,23771.0,23460.090909090908,14582.09090909091,23077.545454545456,sjf
163,1835.8181818181818,20030.545454545456,19166.18181818182,23659.727272727272,23433.090909090908,14500.181818181818,22698.090909090908,sjf
164,1903.1818181818182,19542.454545454544,20629.363636363636,24064.090909090908,24120.81818181818,14339.636363636364,23493.454545454544,to
165,1835.1818181818182,19924.909090909092,18333.090909090908,24154.18181818182,22955.18181818182,15165.09090909091,22887.090909090908,sjf
166,1833.2727272727273,19836.636363636364,18076.272727272728,23731.0,23179.636363636364,15619.545454545454,22921.545454545456,sjf
167,1828.7272727272727,20031.636363636364,18545.272727272728,23367.636363636364,23045.81818181818,15123.181818181818,23243.363636363636,sjf
168,1816.1818181818182,20176.909090909092,18753.363636363636,23771.272727272728,23327.545454545456,15131.454545454546,23321.545454545456,sjf
169,1845.4545454545455,19330.909090909092,19335.272727272728,24053.363636363636,23841.636363636364,15209.09090909091,23551.81818181818,sjf
170,1806.4545454545455,21385.81818181818,19554.0,23480.272727272728,23118.909090909092,17591.81818181818,22491.18181818182,sjf
171,1831.6363636363637,21108.545454545456,19669.727272727272,23717.727272727272,23619.81818181818,17795.636363636364,22972.454545454544,sjf
172,1823.2727272727273,21371.363636363636,19764.727272727272,23907.18181818182,22751.0,17964.545454545456,22545.545454545456,sjf
173,1788.4545454545455,21057.363636363636,19398.636363636364,23624.636363636364,23258.18181818182,17779.545454545456,23233.363636363636,sjf
174,1896.3636363636363,21116.636363636364,20015.090909090908,23769.18181818182,23888.090909090908,17373.090909090908,23703.454545454544,to
175,1774.1818181818182,21000.454545454544,19625.363636363636,24038.272727272728,22952.0,15081.181818181818,23042.81818181818,sjf
176,1796.4545454545455,21164.363636363636,19309.909090909092,23992.272727272728,23404.545454545456,15377.90909090909,23388.81818181818,sjf
177,1813.4545454545455,20532.272727272728,19507.909090909092,24087.81818181818,23296.0,15284.0,23086.363636363636,sjf
178,1836.4545454545455,21096.18181818182,19446.090909090908,24020.727272727272,23360.363636363636,14954.181818181818,23368.0,sjf
179,1862.5454545454545,20094.0,20727.636363636364,23754.636363636364,23836.363636363636,14782.90909090909,23761.81818181818,to
180,1823.4545454545455,20902.909090909092,18908.909090909092,23482.363636363636,22885.81818181818,15243.727272727272,23076.909090909092,sjf
181,1791.0,20852.81818181818,18924.727272727272,24089.636363636364,22969.636363636364,15240.818181818182,23126.636363636364,sjf
182,1813.0,21154.909090909092,19007.545454545456,23708.272727272728,23255.909090909092,15235.454545454546,23135.909090909092,sjf
183,1857.4545454545455,20545.909090909092,19602.81818181818,23956.454545454544,23562.81818181818,14903.636363636364,23811.909090909092,sjf
184,1830.8181818181818,19624.18181818182,20265.0,24279.272727272728,23903.363636363636,15085.454545454546,23726.727272727272,sjf
185,1834.090909090909,20841.545454545456,18517.454545454544,23795.363636363636,23139.909090909092,15445.727272727272,22804.545454545456,sjf
186,1751.090909090909,20482.909090909092,19015.0,24010.272727272728,23505.727272727272,15273.09090909091,22675.0,sjf
187,1853.7272727272727,20406.81818181818,19256.454545454544,24089.363636363636,23632.0,15434.90909090909,23079.272727272728,sjf
188,1881.4545454545455,20331.363636363636,18432.18181818182,23733.545454545456,23204.545454545456,15223.272727272728,23527.090909090908,sjf
189,1869.3636363636363,19636.636363636364,19956.18181818182,23906.545454545456,23831.545454545456,15083.454545454546,23840.727272727272,sjf
190,1839.8181818181818,20086.090909090908,18805.272727272728,23447.454545454544,22928.545454545456,16219.181818181818,22879.363636363636,sjf
191,1795.1818181818182,20215.81818181818,18555.363636363636,23392.18181818182,22889.090909090908,16208.818181818182,23215.909090909092,sjf
192,1797.5454545454545,20424.81818181818,18740.81818181818,23534.636363636364,22908.545454545456,16388.0,23201.272727272728,sjf
193,1840.909090909091,20741.363636363636,18926.454545454544,23985.272727272728,23194.636363636364,16326.09090909091,23106.18181818182,sjf
194,1888.4545454545455,20324.81818181818,19734.090909090908,24018.272727272728,23890.0,16197.363636363636,23675.909090909092,sjf
195,1826.8181818181818,21115.636363636364,20478.18181818182,23499.545454545456,22878.454545454544,18444.090909090908,22817.545454545456,sjf
196,1821.1818181818182,21456.909090909092,20262.636363636364,23470.636363636364,22871.545454545456,18021.454545454544,23284.0,sjf
197,1760.090909090909,21257.0,20496.18181818182,23343.727272727272,23300.727272727272,18226.0,22750.727272727272,sjf
198,1747.5454545454545,21670.81818181818,20663.090909090908,24076.0,23439.272727272728,18261.636363636364,23835.81818181818,sjf
199,1869.8181818181818,20998.545454545456,20247.545454545456,24373.18181818182,24300.81818181818,18070.636363636364,23839.727272727272,sjf
200,1830.6363636363637,21648.0,20036.909090909092,24109.272727272728,23018.81818181818,16192.636363636364,22858.363636363636,sjf
201,1792.1818181818182,21375.454545454544,19704.909090909092,23617.363636363636,23028.81818181818,15980.181818181818,22930.18181818182,sjf
202,1889.5454545454545,21812.545454545456,19795.545454545456,23839.636363636364,23082.909090909092,16146.90909090909,23055.636363636364,sjf
203,1861.090909090909,21683.272727272728,20020.636363636364,23864.727272727272,23460.0,15918.90909090909,23272.636363636364,sjf
204,1785.3636363636363,20987.272727272728,19445.545454545456,23940.18181818182,23986.545454545456,15521.0,23894.545454545456,to
205,1798.0,21089.636363636364,19309.545454545456,23249.363636363636,22937.18181818182,16318.363636363636,22876.727272727272,sjf
206,1791.0,21273.454545454544,19629.545454545456,24116.454545454544,23188.0,16295.09090909091,23041.18181818182,sjf
207,1815.909090909091,21585.454545454544,19438.18181818182,23783.909090909092,23142.363636363636,15904.454545454546,23140.363636363636,sjf
208,1878.909090909091,21124.0,19241.272727272728,24170.909090909092,23730.0,15850.09090909091,23174.0,sjf
209,1875.6363636363637,20378.090909090908,18767.363636363636,24236.272727272728,23886.363636363636,15803.0,23609.909090909092,sjf
210,1845.090909090909,21215.545454545456,19236.363636363636,23543.363636363636,23046.0,16149.454545454546,23512.727272727272,sjf
211,1853.7272727272727,20849.454545454544,18848.636363636364,23588.545454545456,23309.0,16063.90909090909,23432.363636363636,sjf
212,1831.1818181818182,21112.636363636364,19191.090909090908,23409.81818181818,23106.0,16410.363636363636,22999.636363636364,sjf
213,1822.090909090909,21288.545454545456,19044.272727272728,23808.363636363636,23238.363636363636,16037.636363636364,23401.545454545456,sjf
214,1920.2727272727273,19932.81818181818,18406.090909090908,24092.545454545456,24272.0,15792.363636363636,23634.81818181818,to
215,1783.4545454545455,21185.18181818182,19599.454545454544,24168.363636363636,23434.636363636364,17017.454545454544,23218.18181818182,sjf
216,1851.0,21055.727272727272,19824.636363636364,23789.909090909092,23070.636363636364,17162.636363636364,23298.81818181818,sjf
217,1816.1818181818182,21029.909090909092,19245.81818181818,23638.727272727272,23245.636363636364,16781.363636363636,23300.909090909092,sjf
218,1874.090909090909,20994.909090909092,19420.454545454544,23900.727272727272,23483.090909090908,16652.81818181818,23622.909090909092,sjf
219,1892.1818181818182,20662.454545454544,19340.636363636364,23939.454545454544,24099.272727272728,16841.909090909092,24103.18181818182,twins
220,1814.2727272727273,21507.727272727272,21118.18181818182,23277.636363636364,22777.272727272728,18561.363636363636,23035.0,sjf
221,1847.090909090909,21798.909090909092,20433.727272727272,23985.636363636364,22731.909090909092,18910.545454545456,22608.454545454544,sjf
222,1799.909090909091,21465.545454545456,20873.636363636364,23886.909090909092,23072.090909090908,18288.727272727272,22986.81818181818,sjf
223,1839.909090909091,21898.81818181818,21158.545454545456,23808.272727272728,22764.090909090908,18253.090909090908,23091.0,sjf
224,1857.4545454545455,21126.363636363636,21149.81818181818,24087.0,23501.454545454544,18033.636363636364,22581.81818181818,sjf
225,1810.7272727272727,21776.0,20719.090909090908,23707.18181818182,23125.18181818182,17144.272727272728,23031.545454545456,sjf
226,1815.909090909091,21877.363636363636,20097.0,23805.545454545456,22946.636363636364,17106.18181818182,23361.454545454544,sjf
227,1848.8181818181818,22243.454545454544,20535.18181818182,23988.636363636364,23582.727272727272,16992.18181818182,22878.909090909092,sjf
228,1815.090909090909,22134.909090909092,20431.363636363636,23846.18181818182,23611.18181818182,16982.81818181818,23256.909090909092,sjf
229,1846.3636363636363,21518.363636363636,19927.81818181818,23992.909090909092,24192.454545454544,16611.0,23525.636363636364,to
230,1821.2727272727273,22000.0,20162.909090909092,23685.727272727272,23480.090909090908,17149.090909090908,23057.090909090908,sjf
231,1804.3636363636363,22055.0,20159.727272727272,23993.909090909092,22829.727272727272,16879.0,22953.727272727272,sjf
232,1837.0,21859.909090909092,20049.363636363636,23680.18181818182,22869.18181818182,16777.727272727272,23282.363636363636,sjf
233,1846.7272727272727,21841.727272727272,20020.18181818182,23840.727272727272,23379.090909090908,16965.909090909092,23380.090909090908,sjf
234,1872.6363636363637,20870.363636363636,18377.545454545456,24089.636363636364,23941.090909090908,17043.18181818182,23689.454545454544,sjf
235,1703.2727272727273,21599.545454545456,19740.0,23519.090909090908,23225.727272727272,17256.272727272728,22750.0,sjf
236,1849.8181818181818,21578.545454545456,19844.0,23970.0,23128.18181818182,16756.090909090908,22903.81818181818,sjf
237,1835.8181818181818,21753.909090909092,19744.0,23958.0,22972.636363636364,17076.363636363636,23185.090909090908,sjf
238,1748.6363636363637,21849.0,19542.090909090908,23926.0,23360.18181818182,16640.727272727272,23101.636363636364,sjf
239,1884.6363636363637,21142.454545454544,18392.272727272728,23889.272727272728,23663.090909090908,16606.272727272728,24014.545454545456,twins
240,1799.909090909091,21216.727272727272,18706.090909090908,23668.18181818182,22950.636363636364,17067.454545454544,22692.636363636364,sjf
241,1745.6363636363637,21153.090909090908,19451.090909090908,23845.0,22929.18181818182,16940.636363636364,22784.636363636364,sjf
242,1756.7272727272727,21401.0,19118.363636363636,24010.090909090908,23444.81818181818,16813.272727272728,23234.81818181818,sjf
243,1855.1818181818182,21251.363636363636,19067.454545454544,24087.18181818182,23540.18181818182,16933.090909090908,23394.454545454544,sjf
244,1888.6363636363637,20807.454545454544,18217.545454545456,23943.454545454544,23877.454545454544,16754.727272727272,23729.18181818182,sjf
245,1782.090909090909,20581.909090909092,19094.545454545456,23640.0,23049.909090909092,17082.0,22834.090909090908,sjf
246,1792.0,20481.363636363636,19066.545454545456,23744.727272727272,23267.454545454544,17147.454545454544,22925.454545454544,sjf
247,1736.3636363636363,21087.0,18869.0,23726.909090909092,23028.545454545456,16979.81818181818,23165.363636363636,sjf
248,1845.090909090909,20931.18181818182,19184.18181818182,23756.272727272728,23793.454545454544,17024.454545454544,23515.909090909092,to
249,1878.1818181818182,20430.272727272728,18482.363636363636,24313.545454545456,24217.81818181818,16187.545454545454,23776.81818181818,sjf
250,1799.6363636363637,18401.090909090908,20985.81818181818,24051.727272727272,23454.81818181818,9830.09090909091,23114.636363636364,sjf
251,1743.909090909091,18251.454545454544,20686.363636363636,24470.454545454544,23299.909090909092,9737.363636363636,22332.18181818182,sjf
252,1736.6363636363637,17982.090909090908,20657.0,23828.81818181818,23175.81818181818,9684.818181818182,23535.909090909092,sjf
253,1791.5454545454545,18043.909090909092,20959.0,24158.545454545456,23391.636363636364,9673.0,23167.454545454544,sjf
254,1767.909090909091,17037.18181818182,22514.636363636364,24359.090909090908,23989.545454545456,9462.454545454546,23899.727272727272,sjf
255,1713.3636363636363,17819.272727272728,20003.363636363636,23970.0,23213.454545454544,10019.181818181818,23286.454545454544,sjf
256,1771.8181818181818,18054.81818181818,20087.454545454544,23971.454545454544,23583.363636363636,9902.454545454546,23379.0,sjf
257,1779.090909090909,17812.636363636364,19795.18181818182,24263.0,23331.454545454544,9973.545454545454,23523.636363636364,sjf
258,1688.0,17779.0,20016.636363636364,24238.454545454544,23641.81818181818,9821.727272727272,23502.363636363636,sjf
259,1769.3636363636363,16658.81818181818,21658.909090909092,24212.0,24190.272727272728,9485.181818181818,24006.909090909092,sjf
260,1776.909090909091,18122.727272727272,18710.545454545456,24103.727272727272,23279.0,10537.545454545454,23204.272727272728,sjf
261,1735.6363636363637,18049.454545454544,18653.454545454544,23996.81818181818,23288.090909090908,10584.09090909091,23016.18181818182,sjf
262,1775.5454545454545,17842.454545454544,18590.636363636364,24170.090909090908,23633.18181818182,10721.272727272728,23226.18181818182,sjf
263,1770.0,17956.81818181818,18767.727272727272,24084.81818181818,23790.545454545456,10227.09090909091,23663.18181818182,sjf
264,1830.909090909091,17333.636363636364,20526.363636363636,24102.272727272728,24218.18181818182,10358.636363636364,23978.272727272728,to
